id,game_id,title,version_name,build_id,release_date,download_url,is_available,changelog_title,changelog_body,source
079c4edb-19db-45dd-aa39-5fab88cd2e41,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2024-05-16,null,2024-05-16,null,false,Monstrous Milestones for Rise and Sunbreak!,"Hey Hunters,

How’s the hunting?

We’re just swinging by to share the great news that Monster Hunter Rise has now sold more than 15 million copies worldwide, with its massive Sunbreak expansion also hitting 8 million sales!

To mark the occasion, the team have put together some special artwork they’d like to share:



We’d like to give a big shout out to you, our PC hunters here on Steam, thank you all so much for playing and supporting Monster Hunter Rise and Sunbreak, you rock!

Oh, and this new milestone? That’s contributed to a truly monstrous milestone for the Monster Hunter series as a whole…





100 million, what a milestone! Thank you to everyone for your support over the last 20 years.




We’ve got a bit of time before 2025, so in the meantime how about you discover what it means to be a Monster Rider?



Monster Hunter Stories, our Monster Hunter RPG where you hatch, raise and battle with your favourite monsties as part of an epic adventure lands on Steam June 14.

Instead of hunting monsters, you can pick out some of your favourites to instead fight alongside as companions in tactical turn-based battles! 

But wait, there’s more, the Steam release includes refined graphics, a new Museum mode and content previously only released in Japan that includes Rajang, Teostra and Kushala Daora!

If you like the sound of that, you can find out more, Wishlist and / or drop a pre-purchase here:

https://store.steampowered.com/app/2356560/Monster_Hunter_Stories/

That wraps up today’s post!

Here’s to you, our hunters of safeguard Kamura and clash with the Qurio! 

We’ll see you in the hunt.

- Monster Hunter Community Team",steam_event
7991226b-8db6-4fab-94f7-0fe302b46bd1,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2024-03-28,null,2024-03-28,null,false,"Happy 3rd Anniversary, Monster Hunter Rise!","Hey Hunters,

This week marks three years since Monster Hunter Rise first launched on Nintendo Switch on March 26 2021, before arriving here on Steam on Jan 12 2022!

Your passion, support and hunting prowess for Rise (and Sunbreak!) has been and continues to be amazing, thank you all so much!

Unsurprisingly, we absolutely wanted to celebrate this milestone with you here on Steam!

To mark the occasion, we’ve got not one, but two pieces of artwork to share with you, including a couple of messages from the Development team:







But wait, there’s more! The Monster Hunter RnD Team also have a message and celebratory artwork to share with you!







Whether you’ve been with us since Rise first launched on Steam, joined us more recently, or anywhere in-between, thank you! It’s awesome to have you with us!

Got any special moments or highlights you’d like to share from Monster Hunter Rise? Let us know in the comments!

Happy 3rd Anniversary hunters, we'll see you in the hunt!

- Monster Hunter Community Team",steam_event
f2c52931-b0f8-4ad3-9b83-a1b5ab654a2b,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2024-03-13,null,2024-03-13,null,false,"Check out the ""Monster Hunter 20th Anniversary Special Program""!","The ""Monster Hunter 20th Anniversary Special Program"" was held on March 12th featuring various guests to celebrate the 20th anniversary of the Monster Hunter series! Check it out here if you missed it!
""https://twitch.tv/monsterhunter 

Monster Hunter 20th Anniversary Website
https://www.monsterhunter.com/20th/en/


The ""Capcom Highlights"" digital event was held on the same day! During the event, there was an announcement related to the first Monster Hunter RPG, Monster Hunter Stories! 
Check it out here!

Note: Please note that this program features some age-restricted titles.



Become a Monster Rider who raises monsters and forges lifelong bonds with them in this epic adventure set in a vast, vibrant world.
Befriend monsters to transform them into your Monsties! Transfer genes between monsters to raise Monsties with their own unique attributes and skills! Utilize your Monstie's Riding Actions out in the field to discover everything the locales have to offer!
Guess your opponent's attack patterns and experience the excitement of mainline Monster Hunter titles while engaging in thrilling, turn-based battles with monsters.
In addition to featuring Japanese and English voice overs, this remastered version also includes a ""Museum"" mode where you can view concept art and listen to the game's music!

As a pre-order bonus, you will receive Navirou's ""King"" and ""Queen"" Outfits.
Digital pre-orders will be available soon!
For more details, please visit the official website!
https://www.monsterhunter.com/stories/en-us/


Pre-order Bonus
- Navirou Outfits: ""King"" and ""Queen""

Note: This pre-order bonus may be made available at a later date.
Note: Navirou's Outfits are purely cosmetic and only change his appearance.


Get a great deal on Monster Hunter titles!
During this sale, we are offering two types of ""Monster Hunter 20th Anniversary Pack."" Visit the official sale page for more details.
https://store.steampowered.com/sale/capcompubsale

Note: These two types of ""Monster Hunter 20th Anniversary Pack"" may be sold again at a later date.",steam_event
62ee3ded-6380-4d06-8958-b26f9b643d84,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,v16.0.2,null,2024-01-22,null,false,*Addendum* Notification of Patch Ver.16.0.2.0,"We have released a patch that addresses the issue of the game not running on Steam Deck after installing update Ver.16.0.2.0.
We apologize for any inconvenience this may have caused.




There have been reports of the game not running on Steam Deck after updating to Ver.16.0.2.0.
The dev team is currently investigating this issue.
We will let you know as soon as we find out more, so please hold on for further information.

We apologize for any inconvenience this may cause.










　If you have already downloaded this content, you will be able to keep using it as normal, but you will not be able to redownload it.





We look forward to your continued support.",steam_event
cf843e39-14dc-4188-94fd-b515d6c7a708,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-11-21,null,2023-11-21,null,false,Monster Hunter 20th Anniversary - Hunters' Choice: Top Monster!,"Hey hunters,

How’s the hunting?

20 years. 229 monsters. Now, as part of Monster Hunter’s 20th anniversary, the time has come for you, the community, to vote for your all-time top monster in our celebratory poll!

Which monster will reign supreme and claim the Gold Crown? Well, that’s down to you!



Voting is live now and runs from November 20, 2023 to December 12, 2023 2:59 (UTC).



You can cast your vote by .

A free CAPCOM ID account is required to vote, if you haven’t got one, don’t worry! They’re quick to set-up and the voting site will take you through everything.

You can only vote once and your decision can’t be changed after submission, so make your choice with conviction! 

After casting your vote, you’ll be given a memento image of your favourite monster – so feel free to champion them on social media to increase their chances of victory!



Once voting has closed and the results tallied, an original illustration will be created by the Monster Hunter development team featuring the top three monsters, so there’s plenty to look forward to!

Good luck to all 229 monsters, we can’t wait to see who comes out on top!




Check out the recently revealed, full Monster Hunter 20th Anniversary artwork, highlighting the epic journey and rivalries that both hunters and monsters share. 




That wraps up today’s post!

If you haven’t already, make sure to  to give your favourite monster the best chance of winning!

We’ll see you in the hunt!

- The Monster Hunter Community Team",steam_event
ee07a43c-4318-43f8-848a-8a02926d13cb,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-09-21,null,2023-09-21,null,false,20 Years of Monster Hunter!,"Hey hunters,

How’s the hunting? We hope Kamura and Elgado are treating you well! 

Following on from our Capcom Online Program at Tokyo Game Show this week, we’re humbled and excited to share with you that March 2024 will mark 20 years since the release of the very first Monster Hunter game in Japan.

To you, our global community of hunters, thank you!

As we begin to mark the occasion, the team have created a special Monster Hunter 20th anniversary logo featuring one of the key things that defines our identities as hunters, our weapons!



To coincide with the logo reveal, we’ve also got our first piece in the 20th anniversary art series to share with you, putting a spotlight on hunters!




There will be more announcements for the 20th anniversary in the future! We’ll be sharing details on these across our official channels, including our  and , so make sure to stay tuned there! 

Whether you first become a hunter with Rise, or joined the hunt a little earlier into our 20 years of Monster Hunter, thank you, it’s great to have you on this adventure with us!

If you’re yet to join the hunt, or looking for new hunting adventures, make sure to take advantage of a colossal discount on the Monster Hunter Franchise pack:

https://store.steampowered.com/bundle/34737/MONSTER_HUNTER_FRANCHISE_PACK/

This discount is part of our Capcom Tokyo Game Show Sale and is available until September 25!



Looking to keep up the hunts in-between your PC gaming sessions? Make sure to check out the newly released Monster Hunter Now mobile game from Niantic! 



Hunt iconic monsters in the real world & enjoy the signature Monster Hunter experience when you're out and about!

Monster Hunter Now has already surpassed 5 million downloads, so you'll be in good company! Plus, there's a special item pack being distributed to all players as a thank you!

Find out more and get hunting on the go .


We’ll see you in the hunt!

- The Monster Hunter Community Team",steam_event
bc549061-9e6f-4dda-819a-e4b840483851,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-06-30,null,2023-06-30,null,false,1 Year of Monster Hunter Rise: Sunbreak!,"Hey Hunters,

We're pleased to share with you all that today marks 1 full year since the launch of Monster Hunter Rise: Sunbreak!

Since then, Sunbreak has received 5 full free Title Updates, plus the recent free Bonus Update, which wrapped up Elgado's story and introduced the mighty Primordial Malzeno!

So, here's to you, our glorious Hunters! 





Whether you've been with us since launch, or joined us more recently, it's awesome to have you with us! Thank you!

What are your Sunbreak highlights? Let us know in the comments!

We'll see you in the hunt!

- Monster Hunter Community Team",steam_event
f976a8fe-7654-4dad-902a-f4569452ea90,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-06-15,null,2023-06-15,null,false,A Message From Director Suzuki – A Thank You!,"Hey Hunters,

We hope you’re having a great week and have been having fun meeting Primordial Malzeno in the Bonus Update!

We’re back today with a special message from Sunbreak’s Director Suzuki, please check it out below:





There it is, the last regular update from Director Suzuki for Sunbreak. We hope you’ve enjoyed the little hints, teases and info drops from the Director and thank you for checking them out.

But fear not, the Bonus Update is live and we’ve still got some Event Quests on the way until the end of July! We hear there’s some rather cool layered armour to be had from some of them too, let’s have a look at a couple of these rewards below…  








Thanks for checking out today’s post!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
7180badb-74cd-400f-8e25-858e9ef27b0d,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,v16.0.0,null,2023-06-07,null,false,Bonus Update (Ver.16.0.0.0),"https://store.steampowered.com/app/1446780/

https://store.steampowered.com/app/1880360/


The final monster ""Primordial Malzeno"" is here. Make sure to get your gear in order!


Malzeno's original form before it was tainted by the Qurio.

Ordinarily, it uses its wings and tail with the elegance of a knight, but under the Qurio's influence, it uses underhanded means of cornering its prey, and in its ""Bloodlust"" state it wields tremendous power. 
Because of the explosive energy corrupting its body, it sometimes shows behavior as if its struggling against an overwhelming force.







Complete challenging Event Quests for a variety of rewards!



Get special deals with DLC packs with a variety of themes!

https://store.steampowered.com/bundle/31225
https://store.steampowered.com/bundle/31226/
https://store.steampowered.com/bundle/31227/







Title Update Ver.16.0.0.0 includes the following additional updates. 








Patch Ver. 14.0.0.0 includes (1) content that requires purchase of Monster Hunter Rise: Sunbreak in order to access, and (2) content that only requires you to install the patch in order to access.
Every addition or update that requires the purchase of the Sunbreak expansion will be indicated in the list below.












https://www.monsterhunter.com/rise-sunbreak/update/en-us/ver16_00_00.html




We look forward to your continued support!",steam_event
f1cf83c3-1f92-4bcc-9a97-7cfca3e223c8,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-05-31,null,2023-05-31,null,false,Monster Hunter Rise: Sunbreak Final Digital Event | Developer Roundtable,"Then, join the Monster Hunter team for a developer roundtable discussion on the development journey of Rise and Sunbreak. 

You also might see your screenshot from our #SunbreakTogether campaign featured!




Presented by Monster Hunter series Producer Ryozo Tsujimoto, and Rise and Sunbreak Game Directors Yasunori Ichinose and Yoshitake Suzuki.",steam_event
ab97c552-60c1-4f4b-a1a1-b0a4db31c9d8,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,v15.0.1,null,2023-05-31,null,false,Notification of Patch Ver.15.0.1.0,We look forward to your continued support!,steam_event
a62c1c2f-1efa-466d-aeaa-ac33d00df8d2,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-05-24,null,2023-05-24,null,false,A Message From Director Suzuki – New Armor Upgrade Option for Qurious Crafting!,"Hey Hunters,

We hope you’re having a great week so far!
 
We’re back with the latest info from Sunbreak’s Director Suzuki for June’s Bonus Update!

If you’ve been enjoying augmenting your sets via the Qurious Crafting system, today’s message should certainly pique your interest…





Hmmm, what could Minayle have waiting for us? Well, with June on the horizon, it looks like we won’t have to wait too long to find out!

That wraps up today’s post! Thanks for taking the time to check it out!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
21bf18d4-15fc-4da1-90dd-8eda411771ec,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-05-17,null,2023-05-17,null,false,A Message From Director Suzuki – More Anomaly Investigation Capacity!,"Hey Hunters,

How goes the hunting? 

We’re here today with a new message from Sunbreak’s Director Suzuki that has a new detail that’ll be part of June’s Bonus Update!

If you read , you’ll be aware that each week starting from now until the Bonus Update’s arrival, Director Suzuki will be sharing some sneak peeks at what’s coming! If you didn’t see last week’s post, now you know too! 

To get things rolling, it looks like we’ve got a little something for those who are delving deep into Sunbreak’s endgame… 





That’s right! You’ll have 80 extra quest slots, raising the Anomaly Investigation quest capacity from 120 to 200! Get ready to stock up on even more of your favourite quest combinations!

That wraps up today’s post! Thanks for taking the time to check it out!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
53348f84-cb44-4810-b255-ad528e207a33,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-05-11,null,2023-05-11,null,false,A Message From Director Suzuki – Bonus Update Details & New Decoration,"Hey Hunters,

How’re you getting on with Free Title Update 5 and Amatsu?

Talking of updates, we’re back today as Sunbreak’s Director Suzuki has revealed today that starting next week, he’ll be starting to share details of June’s Bonus Update!

But wait, there’s more! Director Suzuki has a new decoration reveal to tide us over in the meantime, and this one should certainly catch the attention of Hunters that like to bring some DOOT to the hunt…





Oh yes, starting next week you can expect some details to start flowing about Sunbreak’s Bonus Update over on the official ! 

We’ll also share them here on Steam too, so you won’t miss out on what’s coming! 




If you’re new to Monster Hunter Rise or Sunbreak after joining us in the recent sale (Welcome to the hunt!!), here’s what’s happened recently, as well as a tease at the Variant monster that awaits you…



That wraps up today’s post! Thanks for taking the time to check it out.

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
b37a61fa-8939-4eb1-a98b-8d89b51d7ef1,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,v15.0.0,null,2023-04-20,null,false,Title Update 5 (Ver.15.0.0.0),"https://store.steampowered.com/app/1446780/

https://store.steampowered.com/app/1880360/



New monsters, including a Risen elder dragon!



Elder dragons that can manipulate the weather and are able to conjure up unrelenting gales. Amatsu glide through the air on currents they create using their wing membrane, making it look as if they're dancing in the sky.
The storms they summon are extremely destructive and can lay entire cities to waste, thus they are known as the ""Looming Calamity.""
When enraged, their storms become even more violent, enveloping the area with unrelenting lighting strikes.


Risen Shagaru Magala are elder dragons that have found a way to overcome their affliction. By suppressing the Qurio virus, they have gained great strength and new abilities.
They release larger quantities of the Frenzy virus, resulting in viral explosions with increased radius. Anything that gets in their way will fall prey to their powerful wingarms.
When their anger reaches its peak, they'll enter into their Risen state and their body will begin to glow.




New monsters, including Risen Shagaru Magala!
Anomaly Investigations now go up to Lv. 300!



A new quest type for experienced hunters!




Complete Event Quests to gain special rewards!




A variety of content, including special stickers designed by Minoto!",steam_event
fdd5c9d1-fa97-4446-a7f3-ea8b37fcf152,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2022-10-27,null,2022-10-27,null,false,A Message From Director Suzuki – Gunlance Shelling Level Boosts!,"Hey Hunters,

We hope the week’s been treating you well!

Following on from last week’s Director Suzuki Post, in which he gave us our first look at  coming to Sunbreak as part of Free Title Update 3, we’re back with his latest info drop… and this one’s for the Gunlancers!





That’s right, from Free Title Update 3 onwards, you’ll be able to further upgrade your Shelling Lv 6 & 7 Gunlances via Qurious Crafting up to Shelling Lv 8! 

We’re excited to see an increased range of Gunlances blasting through Sunbreak’s endgame! Which Gunlances will you be upgrading first and taking into the hunt? Let us know in the comments!

For those wondering, Free Title Update 3 will be available to all Sunbreak players in late November, with even more Free Title Updates coming in 2023!



Thanks everyone! See you in the hunt!

- Monster Hunter Community Team",steam_event
8ba12352-79fb-43f2-ae37-827ca7307013,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-04-12,null,2023-04-12,null,false,Free Title Update 5 Digital Event – April 19th!,"Hey Hunters,

How’s it going? 

We’ve got some exciting news for you today as we’re pleased to announce that the Monster Hunter Digital Event returns on April 19th and will be detailing everything you need to know about Free Title Update 5, including the return of a fearsome Elder Dragon…

By special request of Elder Fugen, Dame Fiorayne will also be returning as our event host: 



You’ll be able to join us live and watch the new event over on the official  channel at the following times on April 19:

We’ll have a countdown starting 15 minutes before the above times, so feel free to come by a little early and get comfy!

If YouTube is more your thing, you’ll also be able to watch live on the official .




Sunbreak’s Director Suzuki also took a moment to share his excitement for the upcoming Digital Event, including some Hunters simply enjoying the view…




That wraps up today’s post! 

As always, thanks for taking the time to check it out! We’ll see you live at the Digital Event, Hunters!

- Monster Hunter Community Team",steam_event
936f631b-f6c0-4702-a1de-80f0dbe78962,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-04-06,null,2023-04-06,null,false,A Message From Director Suzuki – New Decorations & Rampage Decorations!,"Hey Hunters,

How’re the hunts going?

We’re back today with another update from Sunbreak’s Director Suzuki, who this week, has a confirmation that’s sure to please those of us that appreciate their sets full of the spiciest decorations. 

There’s also a reminder about the free “Velkhana Costume” Palamute layered armour set, which is available now to all Rise and Sunbreak players!

Before that though, let’s look at that decoration news…





That’s right, we’re getting both new decorations and Rampage Decorations to further augment and upgrade our weapons and armour! We even got a look at one of these new decorations, Shockproof Jewel 1, a handy one slot that disables damage reactions when you hit a friend or when a friend hits you! 

Fun Fact: This will be a brand-new skill for a lot of Hunters, but it first appeared in Monster Hunter Frontier under a different name!

The best bit, there’s even more decorations waiting to be discovered as part of Free Title Update 5!




Oh yes, you can get your faithful Palamute buddies the  layered armour right now, totally free! 



Just head over to the DLC page below to download it and charge into the hunt, flagship style!

https://store.steampowered.com/app/2167465/Monster_Hunter_Rise__Velkhana_Costume_Palamute_layered_armor_set/

That wraps up today’s post, thanks everyone!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
5a3e66dd-1842-4b3a-baed-896dce6d0900,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-03-23,null,2023-03-23,null,false,A Message From Director Suzuki – New Melding Pots Revealed!,"Hey Hunters,

We hope you’ve had a great week so far!

Recently, Sunbreak’s Director Suzuki revealed that two new melding would be coming to the game as part of Free Title Update 5! Today, Director Suzuki has shared even more information on what these new additions will be…





That’s Qurious Melding-Vigor and Qurious Melding-Cyclus officially revealed! These will differ from existing melding options as the talismans they create require afflicted materials to craft.

How exactly they’ll augment your sets and hunting prowess we’ll find out in the near future as we approach Free Title Update 5’s arrival in April!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
80407a17-09a6-4414-a8eb-33dc58aab0fa,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-03-20,null,2023-03-20,null,false,A Message From Director Suzuki - New Decoration Features & Weapon Adjustments!,"Hey Hunters,

How’s it going?

Before we get into the latest updates from Sunbreak’s Director Suzuki, we just want to say welcome to all the Hunters that have joined us during the Steam sale! 

Whether you’re saving Kamura from the Rampage in Monster Hunter Rise, or crossed the ocean to start your Master Rank adventures in Sunbreak’s Elgado Outpost, we hope the hunts are treating you well, it’s great to have you with us!

Moving onto today’s post, we’ve got not one, but two Free Title Update 5 info drops to share with you, so let’s make like a Jyuratodus and dive in! 





There you have it! Free Title Update 5 will include multiple weapon adjustments, as well as further quality of life improvements when it comes to gearing up and managing your sets!

Speaking of which, that decoration image is certainly worth a closer look…


That wraps up today’s post! Thanks for taking the time to check it out!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
9735835e-8b1f-4ff0-b868-abd85e4a2b4f,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-03-01,null,2023-03-01,null,false,A Message From Director Suzuki - New Anomaly Investigation Search Settings!,"Hey Hunters,

We hope your hunts have been glorious and the mantles flowing for you!

Starting last week, Sunbreak's Director Suzuki has begun sharing new information on what's coming to the game as part of Free Title Update 5's arrival in April.  

Things kicked off with news of , and this week Director Suzuki is back with some more quality of life news for Anomaly Investigations...





As the team have continued to grow Sunbreak's expansive endgame, even more materials have been added to power-up and customise your gear even further. This quality of life addition will make it easier to quickly identify the right Anomaly Investigations to go for, depending on what afflicted monster parts you're looking for! 

This means more time in the hunt, and a little less time with your head buried in your hunting notes!


That wraps up today's post! Thanks for taking the time to check it out.

We'll see you in the hunt!

- Monster Hunter Community Team",steam_event
b78bd99e-537c-445d-8507-767f18018347,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-02-22,null,2023-02-22,null,false,A Message From Director Suzuki – More Melding Pots!,"Hey Hunters,

How goes the hunts? We hope you’ve got yourself some tasty new gear from Free Title Update 4!

Talking of Free Title Updates, starting today, Sunbreak’s Director Suzuki has begun revealing details of what’s coming in Free Title Update 5 in April! 

 To get things rolling, we’re starting with a new addition you’ll be able to make use of… 





It looks like Oboro’s got some new treats for us on the way! As mentioned, these new Melding Pots will primarily use new materials – so if you’re currently farming for your “God Roll” talisman(s), you can continue to do so without worrying about exhausting resources you might have needed for these new additions.

What exactly will these new Melding Pots do? We’ll just have to wait and see…


That wraps up today’s post! Thanks for taking the time to check it out!

We’ll see you in the hunt!

- Monster Hunter Community Team",steam_event
4cce60d6-102f-4500-85bf-c0ab7632a26e,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,v14.0.0,null,2023-02-06,null,false,Title Update 4 (Ver.14.0.0.0),"https://store.steampowered.com/app/1446780/

https://store.steampowered.com/app/1880360/



New monsters, including a Risen elder dragon!



Encounter new challenges and rewards in Anomaly Research Quests including:
- New monsters, including Risen Crimson Glow Valstrax
- A8 ★ quests
- Anomaly Investigations up to Lv. 220
- New Features for Qurious Crafting including unlocked weapon crafting limits and new items at the Anomaly Research Lab



Turn 3D Audio on or off.
If you want to use this feature, make sure to turn on the 3D Audio functionality of your hardware as well.

This can be accessed from the Windows Start Menu, by going to Control Panel > Hardware and Sound > Sound, then opening the Properties of your playback device, and changing the Spatial sound settings.



Complete Event Quests to gain special rewards!



A variety of DLC has been added, including layered armor sets!

https://store.steampowered.com/bundle/29254/






Title Update Ver.14.0.0.0 includes the following additional updates. 








Patch Ver. 14.0.0.0 includes (1) content that requires purchase of Monster Hunter Rise: Sunbreak in order to access, and (2) content that only requires you to install the patch in order to access.
Every addition or update that requires the purchase of the Sunbreak expansion will be indicated in the list below.












https://www.monsterhunter.com/rise-sunbreak/update/en-us/ver14_00_00.html




We look forward to your continued support!",steam_event
624b4df9-fe7e-43cc-9185-754744a9961c,299bb953-253c-4b24-9182-727e49caf16a,MONSTER HUNTER RISE,Update 2023-02-03,null,2023-02-03,null,false,Kamura Hunter’s Hub #17 – Digital Event Summary!,"Hey Hunters,

Welcome to Kamura Hunter’s Hub #17!

We’ve just held the latest Monster Hunter Digital Event for Sunbreak, revealing all the new content coming to the game as part of Free Title Update 4 on February 7th, so we thought we’d share a quick summary with you in case you missed it!

Yep, not long to wait until you clash with a familiar foe, born from ice…



Now that’s a  update! If you’d like to watch the Digital Event in full, we’ll have that embedded at the bottom of the post for your viewing pleasure.




Behold the Lord of the Tundra, Velkhana! 



You can expect a frigid reception when facing this returning Elder Dragon. Able to manipulate water particles in the air around it to snap freeze its prey, as well as manifesting lethal pillars and shards of ice to shatter their opponent’s body and will. Get ready Hunters, you’re in Velkhana’s turf now!

We know that some of you brave Hunters who spent time in the New World and Hoarfrost Reach will find this hunt familiar, but just as you’ve learnt some new tricks, so has Velkhana…



You’ll be able to enter Velkhana’s frozen domain from MR 10, so wrap up warm Hunters! 



The arrival of Velkhana also means new armour and weapons for you and your buddies! What powers they’ll imbue, we’ll leave you to discover…








Another Elder Dragon has overcome the affliction, bare witness the meteoric rise of Risen Crimson Glow Valstrax! 



Bringing with it one of the toughest challenges in Sunbreak to date, Risen Crimson Glow Valstrax will give you an unrelenting hunt, giving you no respite at close- and long-range combat.

Just like with our other Risen Elder Dragons, you can expect new, never-before-seen moves. You’ll discover why some call it the Comet of Doom…



You’ll be able to take on Risen Crimson Glow Valstrax in its realm of despair from MR 160! Watch the skies…



Those that manage to overcome this new Risen threat will be able to craft a new set for their Hunter! What power awaits at the comet’s core? You’ll find out soon…






As you’ve seen in previous Free Title Updates, the maximum level of Sunbreak’s endgame, Anomaly Investigations, has increased again, reaching a new cap of 220!

With the new cap comes A8★ Anomaly Research quests and a spicy new twist to the existing formula. Alongside Afflicted Chaotic Gore Magala, Risen Elder Dragons will also start appearing in Anomaly Investigations at Level 111 and above.

Yep, you read that right, Risen Elders such as Risen Kushala, Risen Teostra and Risen Chameleos will be making your acquaintance outside of their existing quests.



The original Risen Elders are tough, and these Anomaly Investigation versions, well let’s just say they’re definitely rising to the challenge…





Taking down these empowered Risen Elders will yield new crafting materials that’ll allow you to unlock the level cap for Qurious Crafting on your weapons, giving you the option to further empower your weapons by increasing the number of Anomaly Slots at your disposal!

Bahari’s also increased his stock at the Anomaly Research Lab, so you’ll have even more goodies and monster parts to spent those Investigation Coins on!

We’ve also got some new quality of life additions coming to the Anomaly Research system. Previously, you needed to hunt the specified monster in order to make progress towards the Investigation Coin bonus. Now, all Afflicted monsters above the states level will count towards the request counter, but if you hunt the requested monster, you’ll receive a juicy bonus. Also, the conditions will be adjusted to more regularly draw a lower quest level floor for the request.

Bahari’s got your back!




You’ll be pleased to hear that we’ve got another big batch of Event Quests for you that’ll start to roll out weekly from Free Title Update 4!

If you like to put your skills to the test, you’re in for a treat as Dual Threat quests make a return and this time they’ve brought with them a Seething Bazelguese x Chaotic Gore Magala combo, as well as Furious Rajang and Scorned Magnamalo! (Just who’s angrier out of these 2? We guess you’ll find out soon)

But hey, we know that when it comes to Event Quests you’re keen to know what’s up for grabs…

The team have some exciting rewards for you to earn, with multiple sets of layered armour and individual layered gear pieces. Check out just a few of them below:





These rewards, as well as the others we haven’t shown, will be made available throughout Free Title Update 4!




To celebrate Velkhana’s arrival in Sunbreak, we’re giving you the opportunity to get early access to a free Palamute Costume that’ll show off your faithful buddy’s chill composure, literally…



Oh yes! Your Palamute can rock the Velkhana look both at the hub and in the hunt! Big win for the Hunters among us who’ve always wanted a pet Elder Dragon!



In order to get this Costume, all you need to do is create a Capcom UD account and enter the giveaway before February 5 at 8pm PST / February 6th at 4am GMT / 5am CET.

The Capcom ID is our unified account that includes services for a variety of Capcom games. Creating an account is free. The Velkhana Costume will also be available to other players at a later date.

Head to the official website  for more details and to sign-up! 




Alongside all the free content that’s we’ve added in Free Title Update 4, we’ve also added some additional, optional paid DLC including layered armour, gestures, poses, BGM, and more fun optional content to spice up your hunting life.

But we wanted to give a special spotlight to one particular drop… behold the stars of , Lance Gunn, Ran Page, Pup R. and Kit T.!






These layered costumes will be available to buy after Free Title Update 4 is live! You'll find them in our DLC section on the store page, so feel free to check them out!  



That wraps up our summary of Free Title Update 4 ahead of its arrival on February 7! What are you most excited for? Let us know in the comments!

Oh and the hunt doesn’t end with this update, Free Title Update 5 arrives in April and brings with it a truly fearsome returning Elder Dragon. Prepare yourselves, Hunters.






That wraps up today’s summary post! Thanks for taking the time to check it out! 

As mentioned at the start of the post, if you’d like to watch the Digital Event in full, you can do so below: 



We’re off to prepare for the incoming quality of life feature, ! (Got to prep those layered sets for our different elemental weapons, you know how it is!)

See you in the hunt!

- Monster Hunter Community Team",steam_event
